9494d8ce1b971a2774391f94eba4d5443d45f4de	ANDROID: gki_defconfig: Enable CONFIG_RANDOM_TRUST_CPU=y	arch/x86/configs/gki_defconfig
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	Documentation/ABI/testing/sysfs-class-android_usb
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	arch/arm64/configs/gki_defconfig
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	arch/x86/configs/gki_defconfig
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	drivers/usb/gadget/Kconfig
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	drivers/usb/gadget/Makefile
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	drivers/usb/gadget/android_configfs_uevent.c
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	drivers/usb/gadget/android_configfs_uevent.h
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	drivers/usb/gadget/composite.c
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	drivers/usb/gadget/configfs.c
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	include/linux/usb/android_configfs_uevent.h
957b40b3b769bc23db3d6491db267e3166f91316	ANDROID: usb: gadget: configfs: Add Uevent to notify userspace	include/linux/usb/composite.h
96f7baefd92add1868c76b72cc09edf35f666475	ANDROID: gki_defconfig: enable CONFIG_USB_CONFIGFS_F_UVC	arch/arm64/configs/gki_defconfig
96f7baefd92add1868c76b72cc09edf35f666475	ANDROID: gki_defconfig: enable CONFIG_USB_CONFIGFS_F_UVC	arch/x86/configs/gki_defconfig
97da0753316050fa58734c5d83e6bbc4147e4b22	ANDROID: temporary disable UBSAN_TRAP	arch/arm64/configs/gki_defconfig
97da0753316050fa58734c5d83e6bbc4147e4b22	ANDROID: temporary disable UBSAN_TRAP	arch/x86/configs/gki_defconfig
97fcbfc0c686420dfe3e4450e465bffb6f9e30c7	ANDROID: gki_defconfig: Ensure KVM is configured in "protected" mode	arch/arm64/configs/gki_defconfig
99ad7464a2ac3531964784d38e22336442dd486f	ANDROID: arm64: Forcefully disable SME at runtime	arch/arm64/kernel/pi/idreg-override.c
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	BUILD.bazel
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	arch/arm64/configs/crashdump_defconfig
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	arch/arm64/configs/microdroid_defconfig
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	arch/x86/configs/crashdump_defconfig
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	arch/x86/configs/microdroid_defconfig
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	build.config.crashdump
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	build.config.crashdump.aarch64
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	build.config.crashdump.x86_64
9c5ef7c1d46d06cfb5bdb28fc10deba88b19c1b5	ANDROID: Move microdroid and crashdump defconfigs to common	build.config.microdroid
